DatePosted,Origin,OriginAirport,Destination,DestinationAirport,RegularPrice,SalePrice,DiscountRate,FlightDate,BookingLink
2019-08-28-11-38,Atlanta,ATL,Warsaw,WAW,1277,553,43.30,"Fri, 6 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=ATL./m/081m_.2019-12-06*/m/081m_.ATL.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-38,Atlanta,ATL,Malta,MLA,799,545,68.21,"Sat, 25 Jan - Fri, 31 Jan",https://www.google.com/flights#flt=ATL./m/04v3q.2020-01-25*/m/04v3q.ATL.2020-01-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-38,Atlanta,ATL,Lyon,LYS,1326,532,40.12,"Sat, 7 Dec - Fri, 13 Dec",https://www.google.com/flights#flt=ATL./m/0dprg.2019-12-07*/m/0dprg.ATL.2019-12-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-39,Atlanta,ATL,Pisa,PSA,748,513,68.58,"Mon, 13 Jan - Tue, 21 Jan",https://www.google.com/flights#flt=ATL./m/064xp.2020-01-13*/m/064xp.ATL.2020-01-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-39,Atlanta,ATL,Genoa,GOA,1284,584,45.48,"Fri, 15 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=ATL./m/0hknf.2019-11-15*/m/0hknf.ATL.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-39,Atlanta,ATL,Ljubljana,LJU,1090,577,52.94,"Fri, 8 Nov - Sun, 17 Nov",https://www.google.com/flights#flt=ATL./m/0bmm4.2019-11-08*/m/0bmm4.ATL.2019-11-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-39,Atlanta,ATL,Bologna,BLQ,737,507,68.79,"Fri, 17 Jan - Sat, 25 Jan",https://www.google.com/flights#flt=ATL./m/096g3.2020-01-17*/m/096g3.ATL.2020-01-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-39,Atlanta,ATL,Larnaca,LCA,1342,569,42.40,"Mon, 11 Nov - Tue, 19 Nov",https://www.google.com/flights#flt=ATL./m/01q7yl.2019-11-11*/m/01q7yl.ATL.2019-11-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-40,Charlotte,CLT,Beijing,PEK,1396,594,42.55,"Thu, 5 Dec - Wed, 11 Dec",https://www.google.com/flights#flt=CLT./m/01914.2019-12-05*/m/01914.CLT.2019-12-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-40,Charlotte,CLT,Nice,NCE,955,480,50.26,"Thu, 26 Sep - Fri, 4 Oct",https://www.google.com/flights#flt=CLT./m/0cp6w.2019-09-26*/m/0cp6w.CLT.2019-10-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-40,Charlotte,CLT,Helsinki,HEL,877,445,50.74,"Sat, 23 Nov - Mon, 2 Dec",https://www.google.com/flights#flt=CLT./m/03khn.2019-11-23*/m/03khn.CLT.2019-12-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-41,Charlotte,CLT,Seville,SVQ,1065,564,52.96,"Sun, 29 Sep - Sun, 6 Oct",https://www.google.com/flights#flt=CLT./m/09f3c.2019-09-29*/m/09f3c.CLT.2019-10-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-41,Charlotte,CLT,Ibiza,IBZ,1340,575,42.91,"Sun, 29 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=CLT./m/021n7_.2019-09-29*/m/021n7_.CLT.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-41,Charlotte,CLT,Warsaw,WAW,1044,562,53.83,"Mon, 18 Nov - Mon, 25 Nov",https://www.google.com/flights#flt=CLT./m/081m_.2019-11-18*/m/081m_.CLT.2019-11-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-41,Charlotte,CLT,Kraków,KRK,1127,564,50.04,"Mon, 25 Nov - Tue, 3 Dec",https://www.google.com/flights#flt=CLT./m/0491y.2019-11-25*/m/0491y.CLT.2019-12-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-41,Charlotte,CLT,Wrocław,WRO,1164,556,47.77,"Sun, 10 Nov - Tue, 19 Nov",https://www.google.com/flights#flt=CLT./m/0845b.2019-11-10*/m/0845b.CLT.2019-11-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-42,Charlotte,CLT,Stockholm,ARN,887,588,66.29,"Thu, 7 Nov - Wed, 13 Nov",https://www.google.com/flights#flt=CLT./m/06mxs.2019-11-07*/m/06mxs.CLT.2019-11-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-42,Cincinnati,CVG,Paris,CDG,782,498,63.68,"Mon, 30 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=CVG./m/05qtj.2019-09-30*/m/05qtj.CVG.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-42,Cincinnati,CVG,Madrid,MAD,887,494,55.69,"Thu, 28 Nov - Sat, 7 Dec",https://www.google.com/flights#flt=CVG./m/056_y.2019-11-28*/m/056_y.CVG.2019-12-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-43,Cincinnati,CVG,Lisbon,LIS,1264,605,47.86,"Sun, 1 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=CVG./m/04llb.2019-12-01*/m/04llb.CVG.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-43,Cincinnati,CVG,Prague,PRG,1117,614,54.97,"Mon, 21 Oct - Tue, 29 Oct",https://www.google.com/flights#flt=CVG./m/05ywg.2019-10-21*/m/05ywg.CVG.2019-10-29;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-43,Cincinnati,CVG,Hong Kong,HKG,933,579,62.06,"Mon, 27 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=CVG./m/03h64.2020-01-27*/m/03h64.CVG.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-43,Cincinnati,CVG,Brussels,BRU,970,564,58.14,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=CVG./m/02rnbv.2019-12-02*/m/02rnbv.CVG.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-44,Cincinnati,CVG,Warsaw,WAW,1072,594,55.41,"Thu, 7 Nov - Fri, 15 Nov",https://www.google.com/flights#flt=CVG./m/081m_.2019-11-07*/m/081m_.CVG.2019-11-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-44,Cincinnati,CVG,Luxembourg,LUX,933,566,60.66,"Fri, 29 Nov - Sat, 7 Dec",https://www.google.com/flights#flt=CVG./m/0fq8f.2019-11-29*/m/0fq8f.CVG.2019-12-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-44,Cincinnati,CVG,Sofia,SOF,1157,637,55.06,"Fri, 15 Nov - Sun, 24 Nov",https://www.google.com/flights#flt=CVG./m/0ftjx.2019-11-15*/m/0ftjx.CVG.2019-11-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-44,Cincinnati,CVG,Copenhagen,CPH,986,491,49.80,"Sun, 24 Nov - Tue, 3 Dec",https://www.google.com/flights#flt=CVG./m/01lfy.2019-11-24*/m/01lfy.CVG.2019-12-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-45,Dallas,DFW,Madrid,MAD,1198,522,43.57,"Fri, 6 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=DFW./m/056_y.2019-12-06*/m/056_y.DFW.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-45,Dallas,DFW,Barcelona,BCN,1069,473,44.25,"Sat, 28 Sep - Mon, 7 Oct",https://www.google.com/flights#flt=DFW./m/01f62.2019-09-28*/m/01f62.DFW.2019-10-07;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-45,Dallas,DFW,Nice,NCE,1186,483,40.73,"Fri, 27 Sep - Fri, 4 Oct",https://www.google.com/flights#flt=DFW./m/0cp6w.2019-09-27*/m/0cp6w.DFW.2019-10-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-45,Dallas,DFW,Helsinki,HEL,878,447,50.91,"Sat, 28 Sep - Sat, 5 Oct",https://www.google.com/flights#flt=DFW./m/03khn.2019-09-28*/m/03khn.DFW.2019-10-05;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-46,Dallas,DFW,Málaga,AGP,1090,539,49.45,"Fri, 25 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=DFW./m/01978d.2019-10-25*/m/01978d.DFW.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-46,Dallas,DFW,Warsaw,WAW,1231,559,45.41,"Sun, 20 Oct - Mon, 28 Oct",https://www.google.com/flights#flt=DFW./m/081m_.2019-10-20*/m/081m_.DFW.2019-10-28;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-46,Dallas,DFW,Palma,PMI,1467,577,39.33,"Sat, 23 Nov - Mon, 2 Dec",https://www.google.com/flights#flt=DFW./m/0jwz5.2019-11-23*/m/0jwz5.DFW.2019-12-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-46,Dallas,DFW,Seville,SVQ,1087,563,51.79,"Fri, 27 Sep - Sun, 6 Oct",https://www.google.com/flights#flt=DFW./m/09f3c.2019-09-27*/m/09f3c.DFW.2019-10-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-47,Dallas,DFW,Valencia,VLC,1082,492,45.47,"Fri, 27 Sep - Fri, 4 Oct",https://www.google.com/flights#flt=DFW./m/0h3tv.2019-09-27*/m/0h3tv.DFW.2019-10-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-47,Dallas,DFW,Riga,RIX,1192,593,49.75,"Sun, 15 Dec - Tue, 24 Dec",https://www.google.com/flights#flt=DFW./m/06cn5.2019-12-15*/m/06cn5.DFW.2019-12-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-47,Dallas,DFW,Paris,CDG,789,545,69.07,"Mon, 21 Oct - Mon, 28 Oct",https://www.google.com/flights#flt=DFW./m/05qtj.2019-10-21*/m/05qtj.DFW.2019-10-28;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-47,Fort Lauderdale,FLL,Barcelona,BCN,631,341,54.04,"Sun, 13 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=FLL./m/01f62.2019-10-13*/m/01f62.FLL.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-48,Fort Lauderdale,FLL,Shanghai,PVG,1268,589,46.45,"Mon, 2 Dec - Sun, 8 Dec",https://www.google.com/flights#flt=FLL./m/06wjf.2019-12-02*/m/06wjf.FLL.2019-12-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-48,Fort Lauderdale,FLL,Athens,ATH,867,554,63.90,"Thu, 24 Oct - Thu, 31 Oct",https://www.google.com/flights#flt=FLL./m/0n2z.2019-10-24*/m/0n2z.FLL.2019-10-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-48,Fort Lauderdale,FLL,Stockholm,ARN,509,330,64.83,"Mon, 27 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=FLL./m/06mxs.2020-01-27*/m/06mxs.FLL.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-48,Fort Lauderdale,FLL,Venice,VCE,717,494,68.90,"Thu, 30 Jan - Wed, 5 Feb",https://www.google.com/flights#flt=FLL./m/07_pf.2020-01-30*/m/07_pf.FLL.2020-02-05;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-49,Fort Lauderdale,FLL,Berlin,TXL,664,462,69.58,"Fri, 31 Jan - Sun, 9 Feb",https://www.google.com/flights#flt=FLL./m/0156q.2020-01-31*/m/0156q.FLL.2020-02-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-49,Fort Lauderdale,FLL,Amsterdam,AMS,820,534,65.12,"Thu, 3 Oct - Fri, 11 Oct",https://www.google.com/flights#flt=FLL./m/0k3p.2019-10-03*/m/0k3p.FLL.2019-10-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-49,Fort Lauderdale,FLL,Frankfurt,FRA,970,569,58.66,"Sun, 13 Oct - Sun, 20 Oct",https://www.google.com/flights#flt=FLL./m/02z0j.2019-10-13*/m/02z0j.FLL.2019-10-20;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-49,Fort Lauderdale,FLL,Nice,NCE,939,483,51.44,"Sun, 29 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=FLL./m/0cp6w.2019-09-29*/m/0cp6w.FLL.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-50,Fort Lauderdale,FLL,Budapest,BUD,825,533,64.61,"Thu, 3 Oct - Sat, 12 Oct",https://www.google.com/flights#flt=FLL./m/095w_.2019-10-03*/m/095w_.FLL.2019-10-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-50,Fort Lauderdale,FLL,Geneva,GVA,759,511,67.33,"Sat, 9 Nov - Sun, 17 Nov",https://www.google.com/flights#flt=FLL./m/03902.2019-11-09*/m/03902.FLL.2019-11-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-50,Fort Lauderdale,FLL,Vienna,VIE,997,548,54.96,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=FLL./m/0fhp9.2019-10-27*/m/0fhp9.FLL.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-50,Fort Lauderdale,FLL,Marrakesh,RAK,1117,518,46.37,"Thu, 5 Dec - Wed, 11 Dec",https://www.google.com/flights#flt=FLL./m/054rw.2019-12-05*/m/054rw.FLL.2019-12-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-51,Fort Lauderdale,FLL,Casablanca,CMN,1243,638,51.33,"Sun, 8 Dec - Tue, 17 Dec",https://www.google.com/flights#flt=FLL./m/022b_.2019-12-08*/m/022b_.FLL.2019-12-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-51,Fort Lauderdale,FLL,Kraków,KRK,1074,443,41.25,"Fri, 25 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=FLL./m/0491y.2019-10-25*/m/0491y.FLL.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-51,Fort Lauderdale,FLL,Glasgow,GLA,860,571,66.40,"Sun, 13 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=FLL./m/0hyxv.2019-10-13*/m/0hyxv.FLL.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-51,Fort Lauderdale,FLL,Düsseldorf,DUS,1013,518,51.14,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=FLL./m/0hf7l.2019-10-27*/m/0hf7l.FLL.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-52,Fort Lauderdale,FLL,Inverness,INV,759,498,65.61,"Mon, 4 Nov - Tue, 12 Nov",https://www.google.com/flights#flt=FLL./m/012d9h.2019-11-04*/m/012d9h.FLL.2019-11-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-52,Las Vegas,LAS,Paris,ORY,1206,359,29.77,"Sun, 8 Dec - Sun, 15 Dec",https://www.google.com/flights#flt=LAS./m/05qtj.2019-12-08*/m/05qtj.LAS.2019-12-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-52,Las Vegas,LAS,Barcelona,BCN,1074,458,42.64,"Thu, 24 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=LAS./m/01f62.2019-10-24*/m/01f62.LAS.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-52,Las Vegas,LAS,Frankfurt,FRA,843,540,64.06,"Sun, 10 Nov - Tue, 19 Nov",https://www.google.com/flights#flt=LAS./m/02z0j.2019-11-10*/m/02z0j.LAS.2019-11-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-53,Las Vegas,LAS,Copenhagen,CPH,671,457,68.11,"Thu, 14 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=LAS./m/01lfy.2019-11-14*/m/01lfy.LAS.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-53,Las Vegas,LAS,Rome,FCO,893,577,64.61,"Sun, 10 Nov - Mon, 18 Nov",https://www.google.com/flights#flt=LAS./m/06c62.2019-11-10*/m/06c62.LAS.2019-11-18;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-53,Las Vegas,LAS,Venice,VCE,1058,579,54.73,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=LAS./m/07_pf.2019-10-24*/m/07_pf.LAS.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-53,Las Vegas,LAS,Milan,MXP,887,580,65.39,"Mon, 28 Oct - Wed, 6 Nov",https://www.google.com/flights#flt=LAS./m/0947l.2019-10-28*/m/0947l.LAS.2019-11-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-54,Las Vegas,LAS,Osaka,KIX,951,572,60.15,"Mon, 11 Nov - Wed, 20 Nov",https://www.google.com/flights#flt=LAS./m/0dqyw.2019-11-11*/m/0dqyw.LAS.2019-11-20;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-54,Las Vegas,LAS,Manchester,MAN,921,520,56.46,"Sun, 1 Dec - Sun, 8 Dec",https://www.google.com/flights#flt=LAS./m/052bw.2019-12-01*/m/052bw.LAS.2019-12-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-54,Las Vegas,LAS,Prague,PRG,970,589,60.72,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=LAS./m/05ywg.2019-10-21*/m/05ywg.LAS.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-54,Las Vegas,LAS,Nice,NCE,935,605,64.71,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=LAS./m/0cp6w.2019-10-21*/m/0cp6w.LAS.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-55,Las Vegas,LAS,Budapest,BUD,1018,556,54.62,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=LAS./m/095w_.2019-10-24*/m/095w_.LAS.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-55,Las Vegas,LAS,Naples,NAP,1121,616,54.95,"Fri, 8 Nov - Sat, 16 Nov",https://www.google.com/flights#flt=LAS./m/0fhsz.2019-11-08*/m/0fhsz.LAS.2019-11-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-55,Las Vegas,LAS,Warsaw,WAW,1128,572,50.71,"Thu, 24 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=LAS./m/081m_.2019-10-24*/m/081m_.LAS.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-55,Las Vegas,LAS,Geneva,GVA,915,618,67.54,"Thu, 21 Nov - Wed, 27 Nov",https://www.google.com/flights#flt=LAS./m/03902.2019-11-21*/m/03902.LAS.2019-11-27;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-55,Las Vegas,LAS,Shenzhen,SZX,1156,501,43.34,"Thu, 5 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=LAS./m/0lbmv.2019-12-05*/m/0lbmv.LAS.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-56,Las Vegas,LAS,Gothenburg,GOT,1339,569,42.49,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=LAS./m/0343_.2019-10-27*/m/0343_.LAS.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-56,Las Vegas,LAS,Madrid,MAD,1030,527,51.17,"Thu, 17 Oct - Fri, 25 Oct",https://www.google.com/flights#flt=LAS./m/056_y.2019-10-17*/m/056_y.LAS.2019-10-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-56,Las Vegas,LAS,Athens,ATH,1047,616,58.83,"Thu, 24 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=LAS./m/0n2z.2019-10-24*/m/0n2z.LAS.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-57,Minneapolis/St. Paul,MSP,Paris,CDG,997,508,50.95,"Thu, 5 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=MSP./m/05qtj.2019-12-05*/m/05qtj.MSP.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-57,Minneapolis/St. Paul,MSP,Reykjavík,KEF,682,388,56.89,"Mon, 16 Dec - Mon, 23 Dec",https://www.google.com/flights#flt=MSP./m/06flg.2019-12-16*/m/06flg.MSP.2019-12-23;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-57,Minneapolis/St. Paul,MSP,Amsterdam,AMS,772,477,61.79,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=MSP./m/0k3p.2019-10-24*/m/0k3p.MSP.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-57,Minneapolis/St. Paul,MSP,Frankfurt,FRA,842,558,66.27,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=MSP./m/02z0j.2019-12-02*/m/02z0j.MSP.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-57,Minneapolis/St. Paul,MSP,Zürich,ZRH,794,488,61.46,"Mon, 28 Oct - Wed, 6 Nov",https://www.google.com/flights#flt=MSP./m/08966.2019-10-28*/m/08966.MSP.2019-11-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-58,Minneapolis/St. Paul,MSP,Venice,VCE,957,569,59.46,"Thu, 24 Oct - Thu, 31 Oct",https://www.google.com/flights#flt=MSP./m/07_pf.2019-10-24*/m/07_pf.MSP.2019-10-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-58,Minneapolis/St. Paul,MSP,Berlin,TXL,819,521,63.61,"Mon, 18 Nov - Wed, 27 Nov",https://www.google.com/flights#flt=MSP./m/0156q.2019-11-18*/m/0156q.MSP.2019-11-27;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-11-58,Minneapolis/St. Paul,MSP,Prague,PRG,989,585,59.15,"Thu, 24 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=MSP./m/05ywg.2019-10-24*/m/05ywg.MSP.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-01,Minneapolis/St. Paul,MSP,Edinburgh,,1232,608,49.35,"Mon, 9 Dec - Mon, 16 Dec",https://www.google.com/flights#flt=MSP./m/02m77.2019-12-09*/m/02m77.MSP.2019-12-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-01,Minneapolis/St. Paul,MSP,Florence,FLR,1100,601,54.64,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=MSP./m/031y2.2019-10-27*/m/031y2.MSP.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-02,Minneapolis/St. Paul,MSP,Glasgow,GLA,909,572,62.93,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=MSP./m/0hyxv.2019-10-21*/m/0hyxv.MSP.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-02,Minneapolis/St. Paul,MSP,Budapest,BUD,996,607,60.94,"Sun, 17 Nov - Tue, 26 Nov",https://www.google.com/flights#flt=MSP./m/095w_.2019-11-17*/m/095w_.MSP.2019-11-26;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-02,Minneapolis/St. Paul,MSP,Naples,NAP,1191,602,50.55,"Sun, 27 Oct - Tue, 5 Nov",https://www.google.com/flights#flt=MSP./m/0fhsz.2019-10-27*/m/0fhsz.MSP.2019-11-05;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-02,Minneapolis/St. Paul,MSP,Brussels,BRU,856,558,65.19,"Mon, 21 Oct - Wed, 30 Oct",https://www.google.com/flights#flt=MSP./m/02rnbv.2019-10-21*/m/02rnbv.MSP.2019-10-30;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-03,Minneapolis/St. Paul,MSP,Nice,NCE,1090,635,58.26,"Fri, 25 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=MSP./m/0cp6w.2019-10-25*/m/0cp6w.MSP.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-03,Minneapolis/St. Paul,MSP,Bucharest,OTP,1304,596,45.71,"Thu, 5 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=MSP./m/096gm.2019-12-05*/m/096gm.MSP.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-07,Minneapolis/St. Paul,MSP,Lyon,LYS,1430,629,43.99,"Sat, 7 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=MSP./m/0dprg.2019-12-07*/m/0dprg.MSP.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-07,Minneapolis/St. Paul,MSP,Ljubljana,LJU,1153,597,51.78,"Mon, 11 Nov - Sun, 17 Nov",https://www.google.com/flights#flt=MSP./m/0bmm4.2019-11-11*/m/0bmm4.MSP.2019-11-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-07,Minneapolis/St. Paul,MSP,Bristol,BRS,1248,643,51.52,"Thu, 28 Nov - Thu, 5 Dec",https://www.google.com/flights#flt=MSP./m/095l0.2019-11-28*/m/095l0.MSP.2019-12-05;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-08,Minneapolis/St. Paul,MSP,Sofia,SOF,847,585,69.07,"Thu, 30 Jan - Sat, 8 Feb",https://www.google.com/flights#flt=MSP./m/0ftjx.2020-01-30*/m/0ftjx.MSP.2020-02-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-09,Orlando,MCO,London,LGW,505,340,67.33,"Sat, 18 Jan - Mon, 27 Jan",https://www.google.com/flights#flt=MCO./m/04jpl.2020-01-18*/m/04jpl.MCO.2020-01-27;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-12-09,Orlando,MCO,Rome,FCO,1143,515,45.06,"Mon, 2 Dec - Mon, 9 Dec",https://www.google.com/flights#flt=MCO./m/06c62.2019-12-02*/m/06c62.MCO.2019-12-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
