DatePosted,Origin,OriginAirport,Destination,DestinationAirport,RegularPrice,SalePrice,DiscountRate,FlightDate,BookingLink
2019-08-28-13-17,Atlanta,ATL,Nice,NCE,766,503,65.67,"Fri, 25 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=ATL./m/0cp6w.2019-10-25*/m/0cp6w.ATL.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-18,Atlanta,ATL,Brussels,BRU,800,490,61.25,"Fri, 15 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=ATL./m/02rnbv.2019-11-15*/m/02rnbv.ATL.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-18,Atlanta,ATL,Naples,NAP,794,504,63.48,"Thu, 23 Jan - Sat, 1 Feb",https://www.google.com/flights#flt=ATL./m/0fhsz.2020-01-23*/m/0fhsz.ATL.2020-02-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-18,Atlanta,ATL,Zagreb,ZAG,1389,571,41.11,"Thu, 5 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=ATL./m/0fhzy.2019-12-05*/m/0fhzy.ATL.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-18,Atlanta,ATL,Warsaw,WAW,1277,553,43.30,"Fri, 6 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=ATL./m/081m_.2019-12-06*/m/081m_.ATL.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-19,Atlanta,ATL,Malta,MLA,799,545,68.21,"Sat, 25 Jan - Fri, 31 Jan",https://www.google.com/flights#flt=ATL./m/04v3q.2020-01-25*/m/04v3q.ATL.2020-01-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-19,Atlanta,ATL,Lyon,PSA,1326,532,40.12,"Mon, 13 Jan - Tue, 21 Jan",https://www.google.com/flights#flt=ATL./m/064xp.2020-01-13*/m/064xp.ATL.2020-01-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-19,Atlanta,ATL,Pisa,CTA,748,513,68.58,"Sat, 7 Dec - Sat, 14 Dec",https://www.google.com/flights#flt=ATL./m/0c630.2019-12-07*/m/0c630.ATL.2019-12-14;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-19,Atlanta,ATL,Catania,GOA,1403,614,43.76,"Fri, 15 Nov - Fri, 22 Nov",https://www.google.com/flights#flt=ATL./m/0hknf.2019-11-15*/m/0hknf.ATL.2019-11-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-20,Atlanta,ATL,Genoa,LJU,1284,575,44.78,"Fri, 8 Nov - Sun, 17 Nov",https://www.google.com/flights#flt=ATL./m/0bmm4.2019-11-08*/m/0bmm4.ATL.2019-11-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-20,Atlanta,ATL,Ljubljana,BLQ,1090,577,52.94,"Fri, 17 Jan - Sat, 25 Jan",https://www.google.com/flights#flt=ATL./m/096g3.2020-01-17*/m/096g3.ATL.2020-01-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-20,Atlanta,ATL,Bologna,LCA,737,507,68.79,"Mon, 11 Nov - Tue, 19 Nov",https://www.google.com/flights#flt=ATL./m/01q7yl.2019-11-11*/m/01q7yl.ATL.2019-11-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-21,Atlanta,ATL,Larnaca,,1342,569,42.40,,
2019-08-28-13-21,Chicago,ORD,Reykjavík,KEF,497,323,64.99,"Mon, 13 Jan - Tue, 21 Jan",https://www.google.com/flights#flt=ORD./m/06flg.2020-01-13*/m/06flg.ORD.2020-01-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-21,Chicago,ORD,Barcelona,BCN,680,299,43.97,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=ORD./m/01f62.2019-10-14*/m/01f62.ORD.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-21,Chicago,ORD,Budapest,BUD,699,474,67.81,"Mon, 14 Oct - Mon, 21 Oct",https://www.google.com/flights#flt=ORD./m/095w_.2019-10-14*/m/095w_.ORD.2019-10-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-22,Chicago,ORD,Shanghai,PVG,660,450,68.18,"Fri, 1 Nov - Fri, 8 Nov",https://www.google.com/flights#flt=ORD./m/06wjf.2019-11-01*/m/06wjf.ORD.2019-11-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-22,Chicago,ORD,Kuala Lumpur,KUL,882,585,66.33,"Sat, 25 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=ORD./m/049d1.2020-01-25*/m/049d1.ORD.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-22,Chicago,ORD,Florence,FLR,768,524,68.23,"Mon, 27 Jan - Tue, 4 Feb",https://www.google.com/flights#flt=ORD./m/031y2.2020-01-27*/m/031y2.ORD.2020-02-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-22,Chicago,ORD,Seville,SVQ,705,460,65.25,"Mon, 13 Jan - Wed, 22 Jan",https://www.google.com/flights#flt=ORD./m/09f3c.2020-01-13*/m/09f3c.ORD.2020-01-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-23,Chicago,ORD,Ibiza,IBZ,1001,575,57.44,"Mon, 16 Dec - Wed, 25 Dec",https://www.google.com/flights#flt=ORD./m/021n7_.2019-12-16*/m/021n7_.ORD.2019-12-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-23,Columbus,CMH,Paris,CDG,1197,541,45.20,"Mon, 9 Dec - Tue, 17 Dec",https://www.google.com/flights#flt=CMH./m/05qtj.2019-12-09*/m/05qtj.CMH.2019-12-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-23,Columbus,CMH,Amsterdam,AMS,992,596,60.08,"Fri, 8 Nov - Sun, 17 Nov",https://www.google.com/flights#flt=CMH./m/0k3p.2019-11-08*/m/0k3p.CMH.2019-11-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-23,Columbus,CMH,Venice,VCE,1192,561,47.06,"Thu, 24 Oct - Thu, 31 Oct",https://www.google.com/flights#flt=CMH./m/07_pf.2019-10-24*/m/07_pf.CMH.2019-10-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-24,Columbus,CMH,Milan,LIN,1269,585,46.10,"Fri, 6 Dec - Fri, 13 Dec",https://www.google.com/flights#flt=CMH./m/0947l.2019-12-06*/m/0947l.CMH.2019-12-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-24,Columbus,CMH,Madrid,MAD,1031,606,58.78,"Mon, 18 Nov - Mon, 25 Nov",https://www.google.com/flights#flt=CMH./m/056_y.2019-11-18*/m/056_y.CMH.2019-11-25;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-24,Columbus,CMH,Prague,PRG,1211,633,52.27,"Fri, 25 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=CMH./m/05ywg.2019-10-25*/m/05ywg.CMH.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-24,Columbus,CMH,Naples,NAP,1218,643,52.79,"Fri, 29 Nov - Fri, 6 Dec",https://www.google.com/flights#flt=CMH./m/0fhsz.2019-11-29*/m/0fhsz.CMH.2019-12-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-25,Columbus,CMH,Nice,NCE,1165,602,51.67,"Fri, 25 Oct - Sun, 3 Nov",https://www.google.com/flights#flt=CMH./m/0cp6w.2019-10-25*/m/0cp6w.CMH.2019-11-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-25,Fort Lauderdale,FLL,Barcelona,BCN,631,341,54.04,"Sun, 13 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=FLL./m/01f62.2019-10-13*/m/01f62.FLL.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-25,Fort Lauderdale,FLL,Shanghai,PVG,1268,589,46.45,"Mon, 2 Dec - Sun, 8 Dec",https://www.google.com/flights#flt=FLL./m/06wjf.2019-12-02*/m/06wjf.FLL.2019-12-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-25,Fort Lauderdale,FLL,Athens,ATH,867,549,63.32,"Thu, 24 Oct - Thu, 31 Oct",https://www.google.com/flights#flt=FLL./m/0n2z.2019-10-24*/m/0n2z.FLL.2019-10-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-26,Fort Lauderdale,FLL,Stockholm,ARN,509,330,64.83,"Mon, 27 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=FLL./m/06mxs.2020-01-27*/m/06mxs.FLL.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-26,Fort Lauderdale,FLL,Venice,VCE,717,494,68.90,"Thu, 30 Jan - Wed, 5 Feb",https://www.google.com/flights#flt=FLL./m/07_pf.2020-01-30*/m/07_pf.FLL.2020-02-05;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-26,Fort Lauderdale,FLL,Berlin,TXL,664,462,69.58,"Fri, 31 Jan - Sun, 9 Feb",https://www.google.com/flights#flt=FLL./m/0156q.2020-01-31*/m/0156q.FLL.2020-02-09;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-26,Fort Lauderdale,FLL,Amsterdam,AMS,820,534,65.12,"Thu, 3 Oct - Fri, 11 Oct",https://www.google.com/flights#flt=FLL./m/0k3p.2019-10-03*/m/0k3p.FLL.2019-10-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Fort Lauderdale,FLL,Frankfurt,FRA,970,564,58.14,"Sun, 13 Oct - Sun, 20 Oct",https://www.google.com/flights#flt=FLL./m/02z0j.2019-10-13*/m/02z0j.FLL.2019-10-20;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Fort Lauderdale,FLL,Nice,NCE,939,483,51.44,"Sun, 29 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=FLL./m/0cp6w.2019-09-29*/m/0cp6w.FLL.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Fort Lauderdale,FLL,Budapest,BUD,825,533,64.61,"Thu, 3 Oct - Sat, 12 Oct",https://www.google.com/flights#flt=FLL./m/095w_.2019-10-03*/m/095w_.FLL.2019-10-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Fort Lauderdale,FLL,Geneva,GVA,759,511,67.33,"Sat, 9 Nov - Sun, 17 Nov",https://www.google.com/flights#flt=FLL./m/03902.2019-11-09*/m/03902.FLL.2019-11-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-27,Fort Lauderdale,FLL,Vienna,VIE,997,539,54.06,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=FLL./m/0fhp9.2019-10-27*/m/0fhp9.FLL.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-28,Fort Lauderdale,FLL,Marrakesh,RAK,1117,518,46.37,"Thu, 5 Dec - Wed, 11 Dec",https://www.google.com/flights#flt=FLL./m/054rw.2019-12-05*/m/054rw.FLL.2019-12-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-28,Fort Lauderdale,FLL,Casablanca,CMN,1243,638,51.33,"Sun, 8 Dec - Tue, 17 Dec",https://www.google.com/flights#flt=FLL./m/022b_.2019-12-08*/m/022b_.FLL.2019-12-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-28,Fort Lauderdale,FLL,Kraków,KRK,1074,443,41.25,"Fri, 25 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=FLL./m/0491y.2019-10-25*/m/0491y.FLL.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-28,Fort Lauderdale,FLL,Glasgow,GLA,860,571,66.40,"Sun, 13 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=FLL./m/0hyxv.2019-10-13*/m/0hyxv.FLL.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-29,Fort Lauderdale,FLL,Düsseldorf,DUS,1013,518,51.14,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=FLL./m/0hf7l.2019-10-27*/m/0hf7l.FLL.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-29,Fort Lauderdale,FLL,Inverness,INV,759,498,65.61,"Mon, 4 Nov - Tue, 12 Nov",https://www.google.com/flights#flt=FLL./m/012d9h.2019-11-04*/m/012d9h.FLL.2019-11-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-29,Los Angeles,LAX,Tokyo,NRT,720,376,52.22,"Fri, 11 Oct - Sun, 20 Oct",https://www.google.com/flights#flt=LAX./m/07dfk.2019-10-11*/m/07dfk.LAX.2019-10-20;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-29,Los Angeles,LAX,Barcelona,BCN,585,349,59.66,"Mon, 30 Sep - Tue, 8 Oct",https://www.google.com/flights#flt=LAX./m/01f62.2019-09-30*/m/01f62.LAX.2019-10-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-30,Los Angeles,LAX,Amsterdam,AMS,949,559,58.90,"Mon, 2 Dec - Sun, 8 Dec",https://www.google.com/flights#flt=LAX./m/0k3p.2019-12-02*/m/0k3p.LAX.2019-12-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-30,Los Angeles,LAX,Madrid,MAD,859,398,46.33,"Sun, 1 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=LAX./m/056_y.2019-12-01*/m/056_y.LAX.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-30,Los Angeles,LAX,Denpasar,DPS,727,406,55.85,"Thu, 31 Oct - Fri, 8 Nov",https://www.google.com/flights#flt=LAX./m/02nbh1.2019-10-31*/m/02nbh1.LAX.2019-11-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-30,Los Angeles,LAX,Seoul,ICN,605,365,60.33,"Thu, 14 Nov - Thu, 21 Nov",https://www.google.com/flights#flt=LAX./m/0hsqf.2019-11-14*/m/0hsqf.LAX.2019-11-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,Los Angeles,LAX,Osaka,ITM,1064,500,46.99,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=LAX./m/0dqyw.2019-12-02*/m/0dqyw.LAX.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,Los Angeles,LAX,Phuket,HKT,671,392,58.42,"Sun, 22 Sep - Tue, 1 Oct",https://www.google.com/flights#flt=LAX./m/0f_r1_.2019-09-22*/m/0f_r1_.LAX.2019-10-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,Los Angeles,LAX,Munich,MUC,1098,577,52.55,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=LAX./m/02h6_6p.2019-12-02*/m/02h6_6p.LAX.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-31,Los Angeles,LAX,Zürich,ZRH,1076,567,52.70,"Mon, 2 Dec - Wed, 11 Dec",https://www.google.com/flights#flt=LAX./m/08966.2019-12-02*/m/08966.LAX.2019-12-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-32,Los Angeles,LAX,Santorini,JTR,1394,635,45.55,"Sat, 26 Oct - Sun, 3 Nov",https://www.google.com/flights#flt=LAX./m/070t9.2019-10-26*/m/070t9.LAX.2019-11-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-32,Los Angeles,LAX,Vienna,VIE,810,447,55.19,"Thu, 10 Oct - Wed, 16 Oct",https://www.google.com/flights#flt=LAX./m/0fhp9.2019-10-10*/m/0fhp9.LAX.2019-10-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-32,Los Angeles,LAX,Beijing,PEK,448,305,68.08,"Mon, 21 Oct - Tue, 29 Oct",https://www.google.com/flights#flt=LAX./m/01914.2019-10-21*/m/01914.LAX.2019-10-29;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-32,Los Angeles,LAX,Budapest,BUD,778,452,58.10,"Thu, 10 Oct - Wed, 16 Oct",https://www.google.com/flights#flt=LAX./m/095w_.2019-10-10*/m/095w_.LAX.2019-10-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-32,Los Angeles,LAX,Kuala Lumpur,KUL,637,409,64.21,"Thu, 3 Oct - Sat, 12 Oct",https://www.google.com/flights#flt=LAX./m/049d1.2019-10-03*/m/049d1.LAX.2019-10-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-33,Los Angeles,LAX,Prague,PRG,737,479,64.99,"Sun, 13 Oct - Mon, 21 Oct",https://www.google.com/flights#flt=LAX./m/05ywg.2019-10-13*/m/05ywg.LAX.2019-10-21;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-33,Los Angeles,LAX,İstanbul,SAW,907,622,68.58,"Thu, 10 Oct - Wed, 16 Oct",https://www.google.com/flights#flt=LAX./m/09949m.2019-10-10*/m/09949m.LAX.2019-10-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-33,Los Angeles,LAX,Hanoi,HAN,862,523,60.67,"Sat, 25 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=LAX./m/0fnff.2020-01-25*/m/0fnff.LAX.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-33,Los Angeles,LAX,Florence,FLR,1031,650,63.05,"Sun, 27 Oct - Mon, 4 Nov",https://www.google.com/flights#flt=LAX./m/031y2.2019-10-27*/m/031y2.LAX.2019-11-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-34,Newark,EWR,London,LCY,676,381,56.36,"Mon, 2 Dec - Tue, 10 Dec",https://www.google.com/flights#flt=EWR./m/04jpl.2019-12-02*/m/04jpl.EWR.2019-12-10;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-34,Newark,EWR,Barcelona,BCN,457,243,53.17,"Sat, 30 Nov - Sun, 8 Dec",https://www.google.com/flights#flt=EWR./m/01f62.2019-11-30*/m/01f62.EWR.2019-12-08;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-34,Newark,EWR,Athens,ATH,891,504,56.57,"Thu, 5 Dec - Thu, 12 Dec",https://www.google.com/flights#flt=EWR./m/0n2z.2019-12-05*/m/0n2z.EWR.2019-12-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-34,Newark,EWR,Berlin,TXL,850,576,67.76,"Sat, 7 Dec - Fri, 13 Dec",https://www.google.com/flights#flt=EWR./m/0156q.2019-12-07*/m/0156q.EWR.2019-12-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-35,Newark,EWR,Madrid,MAD,481,271,56.34,"Sat, 9 Nov - Sat, 16 Nov",https://www.google.com/flights#flt=EWR./m/056_y.2019-11-09*/m/056_y.EWR.2019-11-16;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-35,Newark,EWR,Bangkok,BKK,912,521,57.13,"Mon, 20 Jan - Mon, 27 Jan",https://www.google.com/flights#flt=EWR./m/0fn2g.2020-01-20*/m/0fn2g.EWR.2020-01-27;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-35,Newark,EWR,Venice,VCE,771,492,63.81,"Fri, 25 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=EWR./m/07_pf.2019-10-25*/m/07_pf.EWR.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-35,Newark,EWR,Porto,OPO,752,487,64.76,"Thu, 17 Oct - Thu, 24 Oct",https://www.google.com/flights#flt=EWR./m/0pmn7.2019-10-17*/m/0pmn7.EWR.2019-10-24;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-36,Newark,EWR,Shanghai,PVG,838,550,65.63,"Thu, 23 Jan - Sat, 1 Feb",https://www.google.com/flights#flt=EWR./m/06wjf.2020-01-23*/m/06wjf.EWR.2020-02-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-36,Newark,EWR,Vienna,VIE,797,473,59.35,"Thu, 24 Oct - Sat, 2 Nov",https://www.google.com/flights#flt=EWR./m/0fhp9.2019-10-24*/m/0fhp9.EWR.2019-11-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-36,Newark,EWR,Malta,MLA,949,575,60.59,"Thu, 5 Dec - Fri, 13 Dec",https://www.google.com/flights#flt=EWR./m/04v3q.2019-12-05*/m/04v3q.EWR.2019-12-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-36,Newark,EWR,Kuala Lumpur,KUL,808,504,62.38,"Mon, 2 Sep - Wed, 11 Sep",https://www.google.com/flights#flt=EWR./m/049d1.2019-09-02*/m/049d1.EWR.2019-09-11;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-37,Newark,EWR,Phuket,HKT,1053,621,58.97,"Mon, 27 Jan - Mon, 3 Feb",https://www.google.com/flights#flt=EWR./m/0f_r1_.2020-01-27*/m/0f_r1_.EWR.2020-02-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-37,Newark,EWR,Split,SPU,856,541,63.20,"Sun, 20 Oct - Mon, 28 Oct",https://www.google.com/flights#flt=EWR./m/01g_k3.2019-10-20*/m/01g_k3.EWR.2019-10-28;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-37,Newark,EWR,Düsseldorf,DUS,890,488,54.83,"Sat, 7 Dec - Fri, 13 Dec",https://www.google.com/flights#flt=EWR./m/0hf7l.2019-12-07*/m/0hf7l.EWR.2019-12-13;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-37,Portland (OR),PDX,Paris,CDG,834,575,68.94,"Mon, 25 Nov - Mon, 2 Dec",https://www.google.com/flights#flt=PDX./m/05qtj.2019-11-25*/m/05qtj.PDX.2019-12-02;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-38,Portland (OR),PDX,Reykjavík,KEF,681,461,67.69,"Fri, 11 Oct - Thu, 17 Oct",https://www.google.com/flights#flt=PDX./m/06flg.2019-10-11*/m/06flg.PDX.2019-10-17;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-38,Portland (OR),PDX,Madrid,MAD,961,595,61.91,"Fri, 29 Nov - Fri, 6 Dec",https://www.google.com/flights#flt=PDX./m/056_y.2019-11-29*/m/056_y.PDX.2019-12-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-38,Portland (OR),PDX,Venice,VCE,1033,569,55.08,"Thu, 24 Oct - Fri, 1 Nov",https://www.google.com/flights#flt=PDX./m/07_pf.2019-10-24*/m/07_pf.PDX.2019-11-01;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-38,Portland (OR),PDX,Milan,MXP,910,575,63.19,"Thu, 7 Nov - Fri, 15 Nov",https://www.google.com/flights#flt=PDX./m/0947l.2019-11-07*/m/0947l.PDX.2019-11-15;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-39,Portland (OR),PDX,Florence,FLR,1120,644,57.50,"Sun, 27 Oct - Sun, 3 Nov",https://www.google.com/flights#flt=PDX./m/031y2.2019-10-27*/m/031y2.PDX.2019-11-03;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-39,Portland (OR),PDX,Stockholm,ARN,945,619,65.50,"Mon, 4 Nov - Tue, 12 Nov",https://www.google.com/flights#flt=PDX./m/06mxs.2019-11-04*/m/06mxs.PDX.2019-11-12;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-39,Portland (OR),PDX,Lyon,LYS,1204,626,51.99,"Fri, 29 Nov - Fri, 6 Dec",https://www.google.com/flights#flt=PDX./m/0dprg.2019-11-29*/m/0dprg.PDX.2019-12-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-39,Portland (OR),PDX,Inverness,INV,934,649,69.49,"Mon, 28 Oct - Wed, 6 Nov",https://www.google.com/flights#flt=PDX./m/012d9h.2019-10-28*/m/012d9h.PDX.2019-11-06;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-40,Seattle,SEA,Amsterdam,AMS,701,477,68.05,"Thu, 24 Oct - Thu, 31 Oct",https://www.google.com/flights#flt=SEA./m/0k3p.2019-10-24*/m/0k3p.SEA.2019-10-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-40,Seattle,SEA,Reykjavík,KEF,617,423,68.56,"Mon, 27 Jan - Tue, 4 Feb",https://www.google.com/flights#flt=SEA./m/06flg.2020-01-27*/m/06flg.SEA.2020-02-04;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-42,Seattle,SEA,Rome,FCO,921,579,62.87,"Sun, 13 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/06c62.2019-10-13*/m/06c62.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-42,Seattle,SEA,Bangkok,BKK,890,615,69.10,"Thu, 30 Jan - Wed, 5 Feb",https://www.google.com/flights#flt=SEA./m/0fn2g.2020-01-30*/m/0fn2g.SEA.2020-02-05;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-43,Seattle,SEA,Barcelona,BCN,980,556,56.73,"Mon, 14 Oct - Tue, 22 Oct",https://www.google.com/flights#flt=SEA./m/01f62.2019-10-14*/m/01f62.SEA.2019-10-22;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-43,Seattle,SEA,Denpasar,DPS,987,590,59.78,"Thu, 23 Jan - Fri, 31 Jan",https://www.google.com/flights#flt=SEA./m/02nbh1.2020-01-23*/m/02nbh1.SEA.2020-01-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-44,Seattle,SEA,Munich,MUC,792,497,62.75,"Mon, 11 Nov - Tue, 19 Nov",https://www.google.com/flights#flt=SEA./m/02h6_6p.2019-11-11*/m/02h6_6p.SEA.2019-11-19;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-44,Seattle,SEA,Athens,ATH,1021,564,55.24,"Sun, 13 Oct - Sun, 20 Oct",https://www.google.com/flights#flt=SEA./m/0n2z.2019-10-13*/m/0n2z.SEA.2019-10-20;c:USD;e:1;p:65000.2.USD;sd:1;t:f
2019-08-28-13-45,Seattle,SEA,Manila,MNL,891,590,66.22,"Thu, 23 Jan - Fri, 31 Jan",https://www.google.com/flights#flt=SEA./m/0195pd.2020-01-23*/m/0195pd.SEA.2020-01-31;c:USD;e:1;p:65000.2.USD;sd:1;t:f
